dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
PLAID,0.8827,,,no_baseline,0.4347,,,no_baseline,1.2787,,,no_baseline,184097,3.1919
PickupGestureWiimoteZ,0.8,,,no_baseline,0.6731,,,no_baseline,1.5959,,,no_baseline,183934,3.1913
PigAirwayPressure,0.0385,,,no_baseline,3.927,,,no_baseline,0.2891,,,no_baseline,190780,3.2174
PigArtPressure,0.8894,,,no_baseline,0.5364,,,no_baseline,1.1332,,,no_baseline,190780,3.2174
PigCVP,0.6827,,,no_baseline,1.5171,,,no_baseline,2.2719,,,no_baseline,190780,3.2174
PowerCons,0.9667,,,no_baseline,0.1479,,,no_baseline,0.8024,,,no_baseline,182630,3.1864
Rock,0.72,,,no_baseline,0.727,,,no_baseline,2.0343,,,no_baseline,182956,3.1876
SemgHandGenderCh2,0.9117,,,no_baseline,0.2391,,,no_baseline,1.4861,,,no_baseline,182630,3.1864
SemgHandMovementCh2,0.5844,,,no_baseline,1.1248,,,no_baseline,2.1437,,,no_baseline,183282,3.1888
SemgHandSubjectCh2,0.8889,,,no_baseline,0.4365,,,no_baseline,1.1644,,,no_baseline,183119,3.1882
ShakeGestureWiimoteZ,0.94,,,no_baseline,0.4019,,,no_baseline,1.7752,,,no_baseline,183934,3.1913
SmoothSubspace,0.9867,,,no_baseline,0.1086,,,no_baseline,0.1062,,,no_baseline,182793,3.187
UMD,0.9931,,,no_baseline,0.0898,,,no_baseline,3.0504,,,no_baseline,182793,3.187
