dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
PLAID,0.9032,,,no_baseline,0.3582,,,no_baseline,1.3951,,,no_baseline,269302,3.5394
PickupGestureWiimoteZ,0.86,,,no_baseline,0.6527,,,no_baseline,1.0579,,,no_baseline,269164,3.5389
PigAirwayPressure,0.0385,,,no_baseline,3.8514,,,no_baseline,0.1423,,,no_baseline,274960,3.561
PigArtPressure,0.9183,,,no_baseline,0.3729,,,no_baseline,0.2676,,,no_baseline,274960,3.561
PigCVP,0.5577,,,no_baseline,2.0099,,,no_baseline,0.54,,,no_baseline,274960,3.561
PowerCons,0.9778,,,no_baseline,0.1142,,,no_baseline,0.3246,,,no_baseline,268060,3.5347
Rock,0.84,,,no_baseline,0.5633,,,no_baseline,1.1798,,,no_baseline,268336,3.5358
SemgHandGenderCh2,0.9267,,,no_baseline,0.2274,,,no_baseline,1.096,,,no_baseline,268060,3.5347
SemgHandMovementCh2,0.7422,,,no_baseline,0.798,,,no_baseline,0.8661,,,no_baseline,268612,3.5368
SemgHandSubjectCh2,0.9,,,no_baseline,0.4226,,,no_baseline,1.2492,,,no_baseline,268474,3.5362
ShakeGestureWiimoteZ,0.92,,,no_baseline,0.4126,,,no_baseline,0.9246,,,no_baseline,269164,3.5389
SmoothSubspace,0.98,,,no_baseline,0.1204,,,no_baseline,0.2141,,,no_baseline,268198,3.5352
UMD,0.9931,,,no_baseline,0.1042,,,no_baseline,0.4843,,,no_baseline,268198,3.5352
