dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
Wafer,0.9964,0.998,-0.0016,tie,0.073,0.017,0.056,loss,0.1947,1.1361,-0.9414,loss,61148,1.5003
Wine,0.4444,0.8185,-0.3741,loss,0.6875,0.9499,-0.2624,win,1.082,26.9638,-25.8818,loss,61148,1.5003
WordSynonyms,0.7257,0.7417,-0.016,loss,1.1946,1.8361,-0.6415,win,0.9432,3.0425,-2.0993,loss,62850,1.5067
Worms,0.7403,0.7662,-0.0259,loss,0.939,1.5027,-0.5637,win,1.3148,3.1133,-1.7985,loss,61370,1.5011
WormsTwoClass,0.6753,0.7065,-0.0312,loss,0.566,1.8387,-1.2727,win,1.3553,4.3009,-2.9456,loss,61148,1.5003
Yoga,0.8973,0.9031,-0.0058,loss,0.2562,0.5236,-0.2674,win,1.1093,6.6224,-5.5131,loss,61148,1.5003
ACSF1,0.8,,,no_baseline,0.6901,,,no_baseline,1.473,,,no_baseline,61740,1.5025
AllGestureWiimoteX,0.7557,,,no_baseline,0.8637,,,no_baseline,1.7696,,,no_baseline,61740,1.5025
AllGestureWiimoteY,0.7529,,,no_baseline,0.8017,,,no_baseline,2.6969,,,no_baseline,61740,1.5025
AllGestureWiimoteZ,0.7329,,,no_baseline,0.9325,,,no_baseline,1.4735,,,no_baseline,61740,1.5025
BME,0.9933,,,no_baseline,0.1091,,,no_baseline,0.8128,,,no_baseline,61222,1.5006
Chinatown,0.9854,,,no_baseline,0.1082,,,no_baseline,0.5075,,,no_baseline,61148,1.5003
Crop,0.7134,,,no_baseline,0.9111,,,no_baseline,0.9323,,,no_baseline,62776,1.5065
DodgerLoopDay,0.5625,,,no_baseline,1.1927,,,no_baseline,1.3641,,,no_baseline,61518,1.5017
DodgerLoopGame,0.9565,,,no_baseline,0.1602,,,no_baseline,2.1972,,,no_baseline,61148,1.5003
DodgerLoopWeekend,0.9783,,,no_baseline,0.1164,,,no_baseline,2.0883,,,no_baseline,61148,1.5003
EOGHorizontalSignal,0.558,,,no_baseline,1.6252,,,no_baseline,1.6428,,,no_baseline,61888,1.5031
EOGVerticalSignal,0.4724,,,no_baseline,1.7754,,,no_baseline,1.5177,,,no_baseline,61888,1.5031
EthanolLevel,0.804,,,no_baseline,0.4922,,,no_baseline,0.893,,,no_baseline,61296,1.5009
FreezerRegularTrain,0.9975,,,no_baseline,0.0741,,,no_baseline,0.113,,,no_baseline,61148,1.5003
FreezerSmallTrain,0.6688,,,no_baseline,1.022,,,no_baseline,1.7887,,,no_baseline,61148,1.5003
