dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
MixedShapesSmallTrain,0.8973,,,no_baseline,0.3884,,,no_baseline,1.691,,,no_baseline,67170,1.5264
PLAID,0.8734,,,no_baseline,0.4907,,,no_baseline,2.4281,,,no_baseline,67614,1.528
PickupGestureWiimoteZ,0.84,,,no_baseline,0.6445,,,no_baseline,0.7332,,,no_baseline,67540,1.5278
PigAirwayPressure,0.0433,,,no_baseline,3.8593,,,no_baseline,0.2457,,,no_baseline,70648,1.5397
PigArtPressure,0.3606,,,no_baseline,2.3814,,,no_baseline,1.1918,,,no_baseline,70648,1.5397
PigCVP,0.375,,,no_baseline,2.5521,,,no_baseline,1.7167,,,no_baseline,70648,1.5397
PowerCons,0.9833,,,no_baseline,0.1213,,,no_baseline,0.2165,,,no_baseline,66948,1.5256
Rock,0.96,,,no_baseline,0.2981,,,no_baseline,1.152,,,no_baseline,67096,1.5261
SemgHandGenderCh2,0.925,,,no_baseline,0.2444,,,no_baseline,1.0747,,,no_baseline,66948,1.5256
SemgHandMovementCh2,0.5556,,,no_baseline,1.1349,,,no_baseline,1.5419,,,no_baseline,67244,1.5267
SemgHandSubjectCh2,0.8911,,,no_baseline,0.3938,,,no_baseline,1.7461,,,no_baseline,67170,1.5264
ShakeGestureWiimoteZ,0.92,,,no_baseline,0.4309,,,no_baseline,1.5699,,,no_baseline,67540,1.5278
SmoothSubspace,0.9333,,,no_baseline,0.2148,,,no_baseline,0.2077,,,no_baseline,67022,1.5258
UMD,0.9583,,,no_baseline,0.1909,,,no_baseline,-0.172,,,no_baseline,67022,1.5258
