dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
EOGHorizontalSignal,0.5635,,,no_baseline,1.208,,,no_baseline,2.3727,,,no_baseline,267293,3.4747
EOGVerticalSignal,0.4834,,,no_baseline,1.6826,,,no_baseline,2.6899,,,no_baseline,267293,3.4747
EthanolLevel,0.25,,,no_baseline,1.3845,,,no_baseline,0.0625,,,no_baseline,266261,3.4708
FreezerRegularTrain,0.9982,,,no_baseline,0.0963,,,no_baseline,1.7935,,,no_baseline,266003,3.4698
FreezerSmallTrain,0.7832,,,no_baseline,0.567,,,no_baseline,0.9828,,,no_baseline,266003,3.4698
Fungi,0.9516,,,no_baseline,0.4551,,,no_baseline,1.1979,,,no_baseline,268067,3.4777
GestureMidAirD1,0.6846,,,no_baseline,1.0482,,,no_baseline,2.5131,,,no_baseline,269099,3.4816
GestureMidAirD2,0.6385,,,no_baseline,1.126,,,no_baseline,1.3924,,,no_baseline,269099,3.4816
GestureMidAirD3,0.3,,,no_baseline,2.2586,,,no_baseline,2.1418,,,no_baseline,269099,3.4816
GesturePebbleZ1,0.8198,,,no_baseline,0.5952,,,no_baseline,1.4889,,,no_baseline,266519,3.4718
GesturePebbleZ2,0.7468,,,no_baseline,0.7191,,,no_baseline,1.6056,,,no_baseline,266519,3.4718
GunPointAgeSpan,0.9905,,,no_baseline,0.1044,,,no_baseline,0.8433,,,no_baseline,266003,3.4698
GunPointMaleVersusFemale,0.9968,,,no_baseline,0.0885,,,no_baseline,0.7569,,,no_baseline,266003,3.4698
GunPointOldVersusYoung,0.9873,,,no_baseline,0.1198,,,no_baseline,1.3588,,,no_baseline,266003,3.4698
HouseTwenty,0.9832,,,no_baseline,0.1543,,,no_baseline,1.0252,,,no_baseline,266003,3.4698
InsectEPGRegularTrain,1.0,,,no_baseline,0.1484,,,no_baseline,1.3556,,,no_baseline,266132,3.4703
InsectEPGSmallTrain,0.9157,,,no_baseline,0.3169,,,no_baseline,1.4409,,,no_baseline,266132,3.4703
MelbournePedestrian,0.8905,,,no_baseline,0.4445,,,no_baseline,0.5446,,,no_baseline,267035,3.4737
MixedShapesRegularTrain,0.96,,,no_baseline,0.2344,,,no_baseline,1.5166,,,no_baseline,266390,3.4713
MixedShapesSmallTrain,0.899,,,no_baseline,0.3718,,,no_baseline,2.7969,,,no_baseline,266390,3.4713
PLAID,0.8622,,,no_baseline,0.4872,,,no_baseline,1.18,,,no_baseline,267164,3.4742
PickupGestureWiimoteZ,0.66,,,no_baseline,0.8983,,,no_baseline,1.5796,,,no_baseline,267035,3.4737
PigAirwayPressure,0.0481,,,no_baseline,3.8406,,,no_baseline,0.0794,,,no_baseline,272453,3.4944
PigArtPressure,0.8654,,,no_baseline,0.5985,,,no_baseline,2.4234,,,no_baseline,272453,3.4944
PigCVP,0.5913,,,no_baseline,1.957,,,no_baseline,2.6855,,,no_baseline,272453,3.4944
PowerCons,0.8667,,,no_baseline,0.351,,,no_baseline,0.8384,,,no_baseline,266003,3.4698
Rock,0.64,,,no_baseline,0.8534,,,no_baseline,1.9534,,,no_baseline,266261,3.4708
SemgHandGenderCh2,0.8917,,,no_baseline,0.3053,,,no_baseline,3.1636,,,no_baseline,266003,3.4698
SemgHandMovementCh2,0.4511,,,no_baseline,1.3962,,,no_baseline,1.5144,,,no_baseline,266519,3.4718
SemgHandSubjectCh2,0.7067,,,no_baseline,0.854,,,no_baseline,2.122,,,no_baseline,266390,3.4713
ShakeGestureWiimoteZ,0.88,,,no_baseline,0.5975,,,no_baseline,1.2548,,,no_baseline,267035,3.4737
SmoothSubspace,0.9733,,,no_baseline,0.1847,,,no_baseline,0.8956,,,no_baseline,266132,3.4703
UMD,0.9931,,,no_baseline,0.1451,,,no_baseline,1.4464,,,no_baseline,266132,3.4703
