dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
NonInvasiveFetalECGThorax2,0.9354,0.9526,-0.0172,loss,0.3725,0.2528,0.1197,loss,7.5712,2.9866,4.5846,win,510459,4.4313
OliveOil,0.4,0.8467,-0.4467,loss,1.2902,0.9378,0.3524,loss,0.6508,-3.6343,4.2851,win,505557,4.4126
OSULeaf,0.9669,0.9471,0.0198,win,0.2195,0.2378,-0.0183,win,2.379,6.5343,-4.1553,loss,505815,4.4136
PhalangesOutlinesCorrect,0.8089,0.8303,-0.0214,loss,0.443,1.4708,-1.0278,win,0.3983,2.0437,-1.6454,loss,505299,4.4116
Phoneme,0.2358,0.3006,-0.0648,loss,2.7598,7.0359,-4.2761,win,0.5946,4.7834,-4.1888,loss,510072,4.4298
Plane,1.0,1.0,0.0,tie,0.1118,0.0,0.1118,loss,0.4313,3.3933,-2.962,loss,505944,4.4141
ProximalPhalanxOutlineAgeGroup,0.8341,0.8537,-0.0196,loss,0.4627,1.2906,-0.8279,win,1.0864,5.6483,-4.5619,loss,505428,4.4121
ProximalPhalanxOutlineCorrect,0.8557,0.923,-0.0673,loss,0.3515,0.5448,-0.1933,win,-0.8887,-3.5363,2.6476,win,505299,4.4116
ProximalPhalanxTW,0.8098,0.76,0.0498,win,0.5811,2.0198,-1.4387,win,-0.6719,5.6975,-6.3694,loss,505815,4.4136
RefrigerationDevices,0.4933,0.5099,-0.0166,loss,1.3896,6.1414,-4.7518,win,0.8025,4.2486,-3.4461,loss,505428,4.4121
ScreenType,0.608,0.576,0.032,win,0.9242,3.6402,-2.716,win,0.8399,4.2157,-3.3758,loss,505428,4.4121
ShapeletSim,1.0,0.9089,0.0911,win,0.1075,0.2342,-0.1267,win,2.0909,3.429,-1.3381,loss,505299,4.4116
ShapesAll,0.8683,0.9283,-0.06,loss,0.7124,0.4908,0.2216,loss,3.0754,9.5598,-6.4844,loss,512781,4.4401
SmallKitchenAppliances,0.776,0.7819,-0.0059,loss,0.6251,2.273,-1.6479,win,0.5867,3.9346,-3.3479,loss,505428,4.4121
