dataset,ours_acc,millet_acc,acc_diff,acc_outcome,ours_loss,millet_loss,loss_diff,loss_outcome,ours_aopcr,millet_aopcr,aopcr_diff,aopcr_outcome,params,model_size_mb
ItalyPowerDemand,0.966,0.9506,0.0154,win,0.1438,0.5572,-0.4134,win,-0.3267,4.1634,-4.4901,loss,61668,1.5027
LargeKitchenAppliances,0.896,0.9013,-0.0053,loss,0.3755,1.1387,-0.7632,win,1.4912,9.5087,-8.0175,loss,61742,1.503
Lightning2,0.8361,0.8557,-0.0196,loss,0.3814,0.9113,-0.5299,win,0.0715,5.3802,-5.3087,loss,61668,1.5027
Lightning7,0.7397,0.8274,-0.0877,loss,0.7008,0.9538,-0.253,win,0.1189,4.2526,-4.1337,loss,62038,1.5041
Mallat,0.9514,0.9688,-0.0174,loss,0.329,0.1333,0.1957,loss,1.7491,6.7384,-4.9893,loss,62112,1.5044
Meat,0.9,0.9867,-0.0867,loss,0.4643,0.0539,0.4104,loss,1.77,6.1908,-4.4208,loss,61742,1.503
MedicalImages,0.7566,0.8021,-0.0455,loss,0.7018,1.3284,-0.6266,win,0.3909,2.8937,-2.5028,loss,62260,1.5049
MiddlePhalanxOutlineAgeGroup,0.5649,0.5221,0.0428,win,1.0194,4.9601,-3.9407,win,-0.3557,0.9851,-1.3408,loss,61742,1.503
MiddlePhalanxOutlineCorrect,0.7973,0.8103,-0.013,loss,0.4325,1.2175,-0.785,win,0.216,2.4532,-2.2372,loss,61668,1.5027
MiddlePhalanxTW,0.5584,0.5104,0.048,win,1.1253,4.0946,-2.9693,win,-0.207,3.4,-3.607,loss,61964,1.5038
MoteStrain,0.8546,0.9018,-0.0472,loss,0.3413,0.6772,-0.3359,win,-0.0173,3.5563,-3.5736,loss,61668,1.5027
NonInvasiveFetalECGThorax1,0.8743,0.9511,-0.0768,loss,0.5248,0.2659,0.2589,loss,0.5545,-2.2634,2.8179,win,64628,1.5139
NonInvasiveFetalECGThorax2,0.9033,0.9526,-0.0493,loss,0.4053,0.2528,0.1525,loss,0.4683,2.9866,-2.5183,loss,64628,1.5139
